AA|2743|||AA|2743|ELP|DFW|20200710|5|1641|1641|1647|1926|1926|1944|0|0|105|117|6|18|12|1705|1930|N957AN|18|14|85||0|0|12|0|6|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2743|||AA|2743|ELP|DFW|20200711|6|1641|1641|1631|1926|1926|1911|0|0|105|100|-10|-15|-5|1640|1858|N844NN|9|13|78||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2743|||AA|2743|ELP|DFW|20200712|7|1641|1641|1633|1926|1926|1926|0|0|105|113|-8|0|8|1651|1913|N961AN|18|13|82||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2743|||AA|2743|ELP|DFW|20200713|1|1641|1641|1630|1926|1926|1918|0|0|105|108|-11|-8|3|1642|1900|N932AN|12|18|78||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2743|||AA|2743|ELP|DFW|20200716|4|1641|1641|1638|1926|1926|1932|0|0|105|114|-3|6|9|1654|1915|N922AN|16|17|81||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2743|||AA|2743|ELP|DFW|20200717|5|1641|1641|1642|1926|1926|1929|0|0|105|107|1|3|2|1652|1915|N976AN|10|14|83||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2743|||AA|2743|ELP|DFW|20200718|6|1641|1641|1633|1926|1926|1915|0|0|105|102|-8|-11|-3|1644|1905|N897NN|11|10|81||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2743|||AA|2743|ELP|DFW|20200719|7|1641|1641|1639|1926|1926|1925|0|0|105|106|-2|-1|1|1653|1913|N940AN|14|12|80||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2743|||AA|2743|ELP|DFW|20200720|1|1641|1641|1646|1926|1926|1949|0|0|105|123|5|23|18|1705|1938|N952NN|19|11|93||0|0|18|0|5|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2743|||AA|2743|ELP|DFW|20200723|4|1641|1641|1628|1926|1926|1913|0|0|105|105|-13|-13|0|1639|1859|N833NN|11|14|80||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2743|||AA|2743|ELP|DFW|20200724|5|1641|1641|1713|1926|1926|1952|0|0|105|99|32|26|-6|1729|1947|N973AN|16|5|78||0|0|0|0|26|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2743|||AA|2743|ELP|DFW|20200725|6|1641|1641|1632|1926|1926|1914|0|0|105|102|-9|-12|-3|1647|1904|N886NN|15|10|77||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2743|||AA|2743|ELP|DFW|20200726|7|1641|1641|1631|1926|1926|1914|0|0|105|103|-10|-12|-2|1643|1900|N978AN|12|14|77||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2743|||AA|2743|ELP|DFW|20200727|1|1641|1641|1636|1926|1926|1922|0|0|105|106|-5|-4|1|1646|1908|N916AN|10|14|82||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
